bangmok_id,sillok_id
G002+AKS-KHF_12C774C801FFFFU9999X2,M_0000669
G002+AKS-KHF_12C774C804FFFFB1454X0,M_0000670
G002+AKS-KHF_12C774C815FFFFB1571X0,M_0000680
G002+AKS-KHF_12C774C815FFFFB1578X1,M_0000681
G002+AKS-KHF_12C774C815FFFFB1618X0,M_0000682
G002+AKS-KHF_12C774C815FFFFB1645X0,M_0000683
G002+AKS-KHF_12C774C81CFFFFB1627X0,M_0000689
G002+AKS-KHF_12C774C81CFFFFB1654X0,M_0000690
G002+AKS-KHF_12C774C870FFFFB1666X0,M_0000694
G002+AKS-KHF_12C774C8FCFFFFB1534X0,M_0000697
G002+AKS-KHF_12C774C900FFFFB1545X0,M_0000700
G002+AKS-KHF_12C774C900FFFFB1560X0,M_0000701
G002+AKS-KHF_12C774C9D1FFFFB1438X0,M_0000704
G002+AKS-KHF_12C774C99DFFFFB1525X0,M_0000706
G002+AKS-KHF_12C774C99DFFFFB1610X0,M_0000707
G002+AKS-KHF_12C774C9C0FFFFB1420X0,M_0000710
G002+AKS-KHF_12C774C9C4FFFFB1600X0,M_0000715
G002+AKS-KHF_12C774C9C4FFFFB1736X0,M_0000716
G002+AKS-KHF_12C774C9D1FFFFB1664X0,M_0000722
G002+AKS-KHF_12C774C9D1FFFFB1670X0,M_0000724
G002+AKS-KHF_12C774C9D1FFFFU9999X0,M_0000725
G002+AKS-KHF_12C774C9D5FFFFB1527X0,M_0000727
G002+AKS-KHF_12C774CC2CFFFFB1498X0,M_0000730
G002+AKS-KHF_12C774CC99FFFFB1569X0,M_0000732
G002+AKS-KHF_12C774CCA0FFFFB1540X0,M_0000734
G002+AKS-KHF_12C774CCA0FFFFB1836X0,M_0000735
G002+AKS-KHF_12C774CCADFFFFB1483X0,M_0000737
G002+AKS-KHF_12C774CD94FFFFU9999X0,M_0000743
G002+AKS-KHF_12C774CD95FFFFB1538X0,M_0000745
G002+AKS-KHF_12C774CD9CFFFFU9999X0,M_0000747
G002+AKS-KHF_12C774CDA9FFFFB1568X0,M_0000748
G002+AKS-KHF_12C774CE58FFFFB1504X0,M_0000749
G002+AKS-KHF_12C815B9BDFFFFB1574X0,M_0000881
G002+AKS-KHF_12C774CE59FFFFB1438X0,M_0000751
G002+AKS-KHF_12C774D0C1FFFFB1509X0,M_0000752
G002+AKS-KHF_12C774D0C1FFFFB1863X0,M_0000753
G002+AKS-KHF_12C774D0C4FFFFB1669X0,M_0000754
G002+AKS-KHF_12C774D0DCFFFFB1483X0,M_0000756
G002+AKS-KHF_12C774D0DDFFFFB1485X0,M_0000757
G002+AKS-KHF_12C774D30CFFFFB1434X0,M_0000759
G002+AKS-KHF_12C774D3C9FFFFB1727X0,M_0000760
G002+AKS-KHF_12C774D3C9FFFFU9999X0,M_0000761
G002+AKS-KHF_12C774D558FFFFB1636X0,M_0000763
G002+AKS-KHF_13AC15BD09C11CB1746X0,M_0000928
G002+AKS-KHF_12C774D55CFFFFU9999X1,M_0000765
G002+AKS-KHF_12C774D568FFFFB1535X0,M_0000767
G002+AKS-KHF_12C774D569FFFFB1624X0,M_0000769
G002+AKS-KHF_12C774D56DFFFFB1612X0,M_0000770
G002+AKS-KHF_12C774D56DFFFFB1474X0,M_0000772
G002+AKS-KHF_12C774D574FFFFB1496X0,M_0000773
G002+AKS-KHF_12C774D574FFFFU9999X0,M_0000776
G002+AKS-KHF_12C774D589FFFFB1478X0,M_0000777
G002+AKS-KHF_12C774D604FFFFB1573X0,M_0000782
G002+AKS-KHF_12C774D604FFFFB1654X0,M_0000783
G002+AKS-KHF_12C774D611FFFFB1577X0,M_0000784
G002+AKS-KHF_12C774D615FFFFB1603X0,M_0000785
G002+AKS-KHF_12C774D63CFFFFB1445X0,M_0000786
G002+AKS-KHF_12C774D669FFFFB1501X0,M_0000796
G002+AKS-KHF_12C774D68CFFFFB1607X0,M_0000798
G002+AKS-KHF_12C774D6A1FFFFB1657X0,M_0000800
G002+AKS-KHF_12C774D6C4FFFFB1611X0,M_0000801
G002+AKS-KHF_12C774D6C4FFFFB1629X0,M_0000802
G002+AKS-KHF_12C774D6C4FFFFB1661X0,M_0000803
G002+AKS-KHF_12C774D6C8FFFFB1698X0,M_0000805
G002+AKS-KHF_12C784ADDCFFFFB1620X0,M_0000823
G002+AKS-KHF_12C774D6E4FFFFB1628X0,M_0000806
G002+AKS-KHF_12C774D718FFFFD1456X0,M_0000808
G002+AKS-KHF_12C774D718FFFFD1545X0,M_0000809
G002+AKS-KHF_12C774D758FFFFB1568X0,M_0000811
G002+AKS-KHF_12C774D761FFFFB1549X0,M_0000812
G002+AKS-KHF_12C774D761FFFFB1684X0,M_0000813
G002+AKS-KHF_12C774D76CFFFFB1691X0,M_0000814
G002+AKS-KHF_12C774D76CFFFFU9999X0,M_0000815
G002+AKS-KHF_12C784AC74FFFFB1561X0,M_0000820
G002+AKS-KHF_12C784AD11FFFFB1579X0,M_0000821
G002+AKS-KHF_12C784AD8CFFFFB1486X0,M_0000822
G002+AKS-KHF_12C784B2F4FFFFB1596X0,M_0000825
G002+AKS-KHF_12C784BC29FFFFB1640X0,M_0000827
G002+AKS-KHF_12C784BCF5FFFFB1521X0,M_0000828
G002+AKS-KHF_12C784BD95FFFFB1486X0,M_0000829
G002+AKS-KHF_12C784C131FFFFB1713X0,M_0000830
G002+AKS-KHF_12C784C21CFFFFB1692X0,M_0000831
G002+AKS-KHF_12C784C5F4FFFFB1510X0,M_0000835
G002+AKS-KHF_12C784C601FFFFB1649X0,M_0000836
G002+AKS-KHF_12C784C704FFFFB1701X0,M_0000837
G002+AKS-KHF_13AC15C2DCAC11B1874X0,M_0000955
G002+AKS-KHF_12C784C724FFFFB1505X0,M_0000838
G002+AKS-KHF_12C784C7A5FFFFB1568X0,M_0000839
G002+AKS-KHF_12C784C81CFFFFB1549X0,M_0000842
G002+AKS-KHF_12C784C911FFFFB1618X0,M_0000843
G002+AKS-KHF_12C784D604FFFFB1547X0,M_0000847
G002+AKS-KHF_12C784D615FFFFB1660X0,M_0000848
G002+AKS-KHF_12C784D638FFFFB1645X0,M_0000849
G002+AKS-KHF_12C784D63CFFFFU9999X0,M_0000850
G002+AKS-KHF_12C784D658FFFFB1633X0,M_0000852
G002+AKS-KHF_12C815B2F4FFFFB1563X0,M_0000878
G002+AKS-KHF_12C784D68CFFFFB1562X0,M_0000853
G002+AKS-KHF_12C7A5AC74FFFFB1626X0,M_0000857
G002+AKS-KHF_12C7A5B9CCFFFFB1566X0,M_0000861
G002+AKS-KHF_12C7A5C625FFFFB1493X0,M_0000863
G002+AKS-KHF_12C7A5C720FFFFB1587X0,M_0000864
G002+AKS-KHF_12C804BCBDFFFFB1586X0,M_0000871
G002+AKS-KHF_12C804C2DDFFFFB1563X0,M_0000872
G002+AKS-KHF_12C815ACB0FFFFB1572X0,M_0000874
G002+AKS-KHF_12C815AD04FFFFB1435X0,M_0000875
G002+AKS-KHF_12C815ADDCFFFFB1567X0,M_0000877
G002+AKS-KHF_12C815BD95FFFFB1467X0,M_0000883
G002+AKS-KHF_12C815C11DFFFFB1619X0,M_0000884
G002+AKS-KHF_13AC15ACBDADDCB1827X0,M_0000898
G002+AKS-KHF_13AC15ACBDC11CB1443X0,M_0000899
G002+AKS-KHF_13AC15ACBDD76CB1858X0,M_0000900
G002+AKS-KHF_13AC15ACBDD76CB1871X0,M_0000901
G002+AKS-KHF_13AC15AD6CC190B1451X0,M_0000902
G002+AKS-KHF_13AC15AD6DD615B1838X0,M_0000903
G002+AKS-KHF_13AC15ADF9C131B1526X0,M_0000905
G002+AKS-KHF_13AC15ADF9C131B1750X0,M_0000906
G002+AKS-KHF_13AC15B09CD615B1813X0,M_0000907
G002+AKS-KHF_13AC15B300C218B1591X0,M_0000908
G002+AKS-KHF_13AC15B355C11CB1540X0,M_0000911
G002+AKS-KHF_13AC15B355C720U9999X0,M_0000912
G002+AKS-KHF_13AC15B9F9ACBDB1410X0,M_0000914
G002+AKS-KHF_13AC15BB38C775B1581X0,M_0000916
G002+AKS-KHF_13AC15BB38D615B1831X0,M_0000917
G002+AKS-KHF_13AC15BB38D658B1739X0,M_0000918
G002+AKS-KHF_13AC15BB38D68CB1433X0,M_0000919
G002+AKS-KHF_13AC15BB38D68CB1742X0,M_0000920
G002+AKS-KHF_13AC15BBF8C218U9999X0,M_0000921
G002+AKS-KHF_13AC15BBFCC218B1852X0,M_0000922
G002+AKS-KHF_13AC15BC31B144B1603X0,M_0000925
G002+AKS-KHF_13AC15BC31C9C4D1504X0,M_0000926
G002+AKS-KHF_13AC15BD09C218B1543X0,M_0000929
G002+AKS-KHF_13AC15BD09D734B1694X0,M_0000930
G002+AKS-KHF_13AC15C0ACC0C1B1519X0,M_0000932
G002+AKS-KHF_13AC15C0ACC548B1523X0,M_0000933
G002+AKS-KHF_13AC15C0ACD544B1526X0,M_0000934
G002+AKS-KHF_13AC15C11DAD6CB1632X0,M_0000936
G002+AKS-KHF_13AC15C11DADDCB1628X0,M_0000937
G002+AKS-KHF_13AC15C11DAE30B1580X0,M_0000938
G002+AKS-KHF_13AC15C11DBE48B1631X0,M_0000940
G002+AKS-KHF_13AC15C11DCC3DB1634X0,M_0000941
G002+AKS-KHF_13AC15C120C5ECB1574X0,M_0000943
G002+AKS-KHF_13AC15C131C775B1747X0,M_0000944
G002+AKS-KHF_13AC15C138AD6CB1632X0,M_0000945
G002+AKS-KHF_13AC15C138B95CB1761X0,M_0000946
G002+AKS-KHF_13AC15C138C724B1684X0,M_0000947
G002+AKS-KHF_13AC15C138D669B1713X0,M_0000948
G002+AKS-KHF_13AC15C218C900B1567X0,M_0000950
G002+AKS-KHF_13AC15C218D559B1614X0,M_0000951
G002+AKS-KHF_13AC15C219B3CCB1448X0,M_0000953
G002+AKS-KHF_13AC15C22DB355U9999X0,M_0000954
G002+AKS-KHF_13AC15C2DCACBDB1612X0,M_0000956
G002+AKS-KHF_13AC15C2DCC601B1788X0,M_0000957
G002+AKS-KHF_13AC15C2DCD658B1766X0,M_0000958
G002+AKS-KHF_13AC15C548C911U9999X0,M_0000959
G002+AKS-KHF_13AC15C5ECC7ACB1601X0,M_0000960
G002+AKS-KHF_13AC15C5ECD638B1620X0,M_0000961
G002+AKS-KHF_13AC15C6B0BB38U9999X0,M_0000963
G002+AKS-KHF_13AC15C6B0D615B1854X0,M_0000964
G002+AKS-KHF_13AC15C6D0B7C9U9999X0,M_0000965
G002+AKS-KHF_13AC15C6D0D615B1862X0,M_0000967
G002+AKS-KHF_13AC15C720D6C4B1606X0,M_0000970
G002+AKS-KHF_13AC15C724AD8CU9999X0,M_0000971
G002+AKS-KHF_13AC15C724D615B1600X0,M_0000973
G002+AKS-KHF_13AC15C751C131B1545X0,M_0000974
G002+AKS-KHF_13AC15C751D0DCB1495X0,M_0000976
G002+AKS-KHF_13AC15C758BD09B1557X0,M_0000978
G002+AKS-KHF_13AC15C758D638B1541X0,M_0000979
G002+AKS-KHF_13AC15C774BCF5B1736X0,M_0000981
G002+AKS-KHF_13AC15C774C0C1B1656X0,M_0000982
G002+AKS-KHF_13AC15C774C815B1737X0,M_0000985
G002+AKS-KHF_13AC15C775BB38B1568X0,M_0000987
G002+AKS-KHF_13AC15C77CADDCB1684X0,M_0000989
G002+AKS-KHF_13AC15C790D3C9B1430X0,M_0000991
G002+AKS-KHF_13AC15C7A5D658B1806X0,M_0000992
G002+AKS-KHF_13AC15C900D760B1768X0,M_0000995
G002+AKS-KHF_13AC15C911C9C4B1459X0,M_0000997
G002+AKS-KHF_13AC15C9C0D658B1715X0,M_0000998
G002+AKS-KHF_13AC15C9C4ADDCB1817X0,M_0001000
G002+AKS-KHF_13AC15C9C4B355U9999X0,M_0001001
G002+AKS-KHF_13AC15CE58C131D1469X0,M_0001003
G002+AKS-KHF_13AC15D0DCC218B1479X0,M_0001004
G002+AKS-KHF_13AC15D0DCC911B1778X0,M_0001005
G002+AKS-KHF_13AC15D544ACBDB1680X0,M_0001006
G002+AKS-KHF_13AC15D544B85CB1782X0,M_0001008
G002+AKS-KHF_13ACBDC131D68CB1657X0,M_0001033
G002+AKS-KHF_13AC15D544B9ACB1713X0,M_0001009
G002+AKS-KHF_13AC15D544C2E0B1687X0,M_0001011
G002+AKS-KHF_13AC15D544C8FCB1621X0,M_0001012
G002+AKS-KHF_13AC15D558ADDCB1813X0,M_0001013
G002+AKS-KHF_13AC15D55CD601B1793X0,M_0001016
G002+AKS-KHF_13AC15D64DB9BDB1560X0,M_0001019
G002+AKS-KHF_13AC15D6A8BB38D1467X0,M_0001021
G002+AKS-KHF_13AC15D718C625B1748X0,M_0001024
G002+AKS-KHF_13AC15D76CB9F9B1424X0,M_0001026
G002+AKS-KHF_13AC15D76CC548B1418X0,M_0001027
G002+AKS-KHF_13AE40B300BA85B1536X0,M_0001453
G002+AKS-KHF_13ACBDC138C778B1491X0,M_0001035
G002+AKS-KHF_13ACBDC138CC3DU9999X0,M_0001036
G002+AKS-KHF_13ACBDC218B7C9U9999X0,M_0001037
G002+AKS-KHF_13ACBDC7ACAD00B1716X0,M_0001042
G002+AKS-KHF_13ACC4B355D574B1708X0,M_0001043
G002+AKS-KHF_13ACE0ACBDBA85B1533X0,M_0001045
G002+AKS-KHF_13ACE0ACBDC624U9999X0,M_0001047
G002+AKS-KHF_13ACE0ACBDC870B1528X0,M_0001048
G002+AKS-KHF_13ACE0ACBDC9C4U9999X0,M_0001049
G002+AKS-KHF_13ACE0ACBDD5C8U9999X0,M_0001050
G002+AKS-KHF_13ACE0B355C218U9999X0,M_0001052
G002+AKS-KHF_13ACE0B355CE6DU9999X0,M_0001053
G002+AKS-KHF_13ACE0B4DDC885U9999X0,M_0001054
G002+AKS-KHF_13ACE0B9CCCCA8B1672X0,M_0001055
G002+AKS-KHF_13ACE0B9F9C601B1502X0,M_0001056
G002+AKS-KHF_13ACE0BA85D559B1769X0,M_0001057
G002+AKS-KHF_13ACE0BABDC131B1693X0,M_0001058
G002+AKS-KHF_13ACE0BD09D55CB1854X0,M_0001061
G002+AKS-KHF_13ACE0C0C1C548B1553X0,M_0001062
G002+AKS-KHF_13ACE0C120ACBDU9999X0,M_0001063
G002+AKS-KHF_13ACE0C131D6C4B1549X0,M_0001064
G002+AKS-KHF_13ACE0C2DCC2E0B1771X0,M_0001068
G002+AKS-KHF_13ACE0C2DCD611B1830X0,M_0001069
G002+AKS-KHF_13ACE0C5B8ACB8U9999X0,M_0001071
G002+AKS-KHF_13ACE0C601C11DB1842X0,M_0001076
G002+AKS-KHF_13ACE0C6A9D6C4B1577X0,M_0001078
G002+AKS-KHF_13ACE0C751AD00B1743X0,M_0001080
G002+AKS-KHF_13ACE0C751CC99B1531X0,M_0001082
G002+AKS-KHF_13ACE0C775ACBDB1721X0,M_0001083
G002+AKS-KHF_13ACE0C778D6C4B1561X0,M_0001084
G002+AKS-KHF_13ACE0C815BD09B1743X0,M_0001085
G002+AKS-KHF_13ACE0C885D6C4B1554X0,M_0001087
G002+AKS-KHF_13ACE0D0DCC775U9999X0,M_0001088
G002+AKS-KHF_13ACE0D0DCC815U9999X0,M_0001089
G002+AKS-KHF_13ACE0D0DCD544U9999X0,M_0001090
G002+AKS-KHF_13ACE0D0DDACB8B1732X0,M_0001091
G002+AKS-KHF_13ACE0D55CC815U9999X0,M_0001092
G002+AKS-KHF_13ACE0D615C0B0B1453X0,M_0001093
G002+AKS-KHF_13ACE0D64DC9C4B1602X0,M_0001096
G002+AKS-KHF_13ACF5C724D56DB1769X0,M_0001102
G002+AKS-KHF_13ACF5C7ACBC94B1847X0,M_0001103
G002+AKS-KHF_13ACF5D5CCB3D9B1797X0,M_0001104
G002+AKS-KHF_13ACFDAE30B77DB1825X0,M_0001105
G002+AKS-KHF_13ACFDB355C5F0U9999X0,M_0001106
G002+AKS-KHF_13ACFDB9CCC801B1653X0,M_0001107
G002+AKS-KHF_13ACFDC790C6A9U9999X0,M_0001113
G002+AKS-KHF_13ACFDC9C0C120B1553X0,M_0001116
G002+AKS-KHF_13ACFDCC9CAD6CB1589X0,M_0001119
G002+AKS-KHF_13C5FCC6B0D601B1594X0,M_0003446
G002+AKS-KHF_13ACFDCC9CC131B1590X0,M_0001120
G002+AKS-KHF_13ACFDCE58C12DB1810X0,M_0001121
G002+AKS-KHF_13ACFDD76CD0DCB1577X0,M_0001123
G002+AKS-KHF_13AD6CB2ECC190U9999X0,M_0001124
G002+AKS-KHF_13AD6CC131C625B1724X0,M_0001129
G002+AKS-KHF_13AD6CC724C625B1720X0,M_0001131
G002+AKS-KHF_13AD6CC758AC15B1559X0,M_0001132
G002+AKS-KHF_13AD6CC778BB38B1409X0,M_0001134
G002+AKS-KHF_13AD6CC790D3C9U9999X0,M_0001136
G002+AKS-KHF_13AD6CC885C9C1B1404X0,M_0001141
G002+AKS-KHF_13AD6CC9C0C2E0U9999X0,M_0001142
G002+AKS-KHF_13AD6CCE58ACE4U9999X0,M_0001144
G002+AKS-KHF_13AD6CCE58AD00B1406X0,M_0001145
G002+AKS-KHF_13AD8CACBDC6B0B1547X0,M_0001148
G002+AKS-KHF_13AD8CACBDC720D1498X0,M_0001150
G002+AKS-KHF_13AD8CACBDD76CB1451X0,M_0001151
G002+AKS-KHF_13AD8CACC4D76CU9999X0,M_0001152
G002+AKS-KHF_13AD8CADF9B840B1531X0,M_0001153
G002+AKS-KHF_13AD8CADF9C9C0B1538X0,M_0001154
G002+AKS-KHF_13AD8CADF9D654U9999X0,M_0001155
G002+AKS-KHF_13AD8CAE30C5B8B1694X0,M_0001156
G002+AKS-KHF_13AD8CB178C5F0B1825X0,M_0001157
G002+AKS-KHF_13AD8CB2ECC218B1469X0,M_0001158
G002+AKS-KHF_13AD8CB300AE0DB1790X0,M_0001159
G002+AKS-KHF_13AD8CB300B355B1534X0,M_0001160
G002+AKS-KHF_13AD8CB300C6B4B1612X0,M_0001161
G002+AKS-KHF_13AD8CB300C7ACB1620X0,M_0001163
G002+AKS-KHF_13AD8CB300D56DB1663X0,M_0001165
G002+AKS-KHF_13AD8CB355C5ECB1518X0,M_0001167
G002+AKS-KHF_13AD8CB3C8C778B1783X0,M_0001168
G002+AKS-KHF_13AD8CB450ACBDB1654X0,M_0001171
G002+AKS-KHF_13AD8CC601C218B1808X0,M_0001217
G002+AKS-KHF_13AD8CB450AE30B1647X0,M_0001172
G002+AKS-KHF_13AD8CB450AE30B1659X0,M_0001173
G002+AKS-KHF_13AD8CB450BB38B1543X0,M_0001174
G002+AKS-KHF_13AD8CB450CD94B1632X0,M_0001175
G002+AKS-KHF_13AD8CB4DDACBDU9999X0,M_0001178
G002+AKS-KHF_13AD8CB4DDAE30B1570X0,M_0001179
G002+AKS-KHF_13AD8CB9F9C190B1390X0,M_0001180
G002+AKS-KHF_13AD8CB9F9D76CD1470X0,M_0001181
G002+AKS-KHF_13AD8CBA85AD6DB1836X0,M_0001182
G002+AKS-KHF_13AD8CBA85C8FCB1783X0,M_0001183
G002+AKS-KHF_13AD8CBAA9D615B1713X0,M_0001184
G002+AKS-KHF_13AD8CBB34ACBDB1688X0,M_0001185
G002+AKS-KHF_13AD8CBB38D574B1534X0,M_0001186
G002+AKS-KHF_13AD8CBBFCC218B1466X0,M_0001187
G002+AKS-KHF_13AD8CBC15C5F0B1847X0,M_0001188
G002+AKS-KHF_13AD8CBCF4C120B1844X0,M_0001189
G002+AKS-KHF_13AD8CBD95ADDCB1841X0,M_0001191
G002+AKS-KHF_13AD8CBE44C751B1754X0,M_0001192
G002+AKS-KHF_13AD8CC0ACACF5B1574X0,M_0001193
G002+AKS-KHF_13AD8CC0C1AD6CB1588X0,M_0001195
G002+AKS-KHF_13AD8CC0C1C2E0B1759X0,M_0001197
G002+AKS-KHF_13AD8CC601C218B1841X0,M_0001218
G002+AKS-KHF_13AD8CC0C1C720B1656X0,M_0001199
G002+AKS-KHF_13AD8CC0C1C77CB1679X0,M_0001200
G002+AKS-KHF_13AD8CC131C624B1587X0,M_0001202
G002+AKS-KHF_13AD8CC138AD6CB1721X0,M_0001205
G002+AKS-KHF_13AD8CC138C219B1707X0,M_0001206
G002+AKS-KHF_13AD8CC138D56DB1665X0,M_0001207
G002+AKS-KHF_13AD8CC138D615U9999X0,M_0001208
G002+AKS-KHF_13AD8CC218C775B1452X0,M_0001209
G002+AKS-KHF_13AD8CC218D3C9U9999X0,M_0001210
G002+AKS-KHF_13AD8CC2DCACBDB1625X0,M_0001213
G002+AKS-KHF_13AD8CC2DCACBDB1667X0,M_0001214
G002+AKS-KHF_13AD8CC548C138U9999X0,M_0001215
G002+AKS-KHF_13AD8CC624AE30B1463X0,M_0001220
G002+AKS-KHF_13AD8CC624BCF5B1467X0,M_0001221
G002+AKS-KHF_13AD8CC751AE30B1815X0,M_0001222
G002+AKS-KHF_13AD8CC751C120B1835X0,M_0001223
G002+AKS-KHF_13AD8CC751C815B1498X0,M_0001227
G002+AKS-KHF_13AD8CC751CC3DB1505X0,M_0001228
G002+AKS-KHF_13AD8CC774AC15B1730X0,M_0001229
G002+AKS-KHF_13AD8CC774ACBDU9999X0,M_0001230
G002+AKS-KHF_13AD8CC774C9C4B1668X0,M_0001231
G002+AKS-KHF_13AD8CC9C0C5B8B1720X0,M_0001251
G002+AKS-KHF_13AD8CC775AD00B1676X0,M_0001233
G002+AKS-KHF_13AD8CC775C0C1B1874X0,M_0001234
G002+AKS-KHF_13AD8CC775C21CB1671X0,M_0001235
G002+AKS-KHF_13AD8CC778C190U9999X0,M_0001236
G002+AKS-KHF_13AD8CC77CD615B1700X0,M_0001238
G002+AKS-KHF_13AD8CC790D64DU9999X0,M_0001240
G002+AKS-KHF_13AD8CC790D6C4U9999X0,M_0001241
G002+AKS-KHF_13AD8CC7ACCCA0B1826X0,M_0001242
G002+AKS-KHF_13AD8CC885B85DB1816X0,M_0001244
G002+AKS-KHF_13AD8CC885C218B1720X0,M_0001245
G002+AKS-KHF_13AD8CC911ACBDB1658X0,M_0001246
G002+AKS-KHF_13AD8CC911B9B0U9999X0,M_0001247
G002+AKS-KHF_13AE40ADDCD558B1740X0,M_0001394
G002+AKS-KHF_13AD8CC9C4AE30B1578X0,M_0001252
G002+AKS-KHF_13AD8CCC3DC218B1832X0,M_0001253
G002+AKS-KHF_13AD8CCC3DC775B1730X0,M_0001254
G002+AKS-KHF_13AD8CCD98B780B1539X0,M_0001256
G002+AKS-KHF_13AD8CD0DCC2DDB1856X0,M_0001257
G002+AKS-KHF_13AD8CD0DCC77CB1569X0,M_0001258
G002+AKS-KHF_13AD8CD6A8B7C9U9999X0,M_0001262
G002+AKS-KHF_13AD8CD76CB9F9B1475X0,M_0001263
G002+AKS-KHF_13AE08C2DCC220B1783X0,M_0001267
G002+AKS-KHF_13AE08C774C601U9999X0,M_0001270
G002+AKS-KHF_13AE30B300C2B9B1527X0,M_0001271
G002+AKS-KHF_13C774ACF5C758U9999X1,M_0004074
G002+AKS-KHF_13AE30B300D56DB1519X0,M_0001273
G002+AKS-KHF_13AE30B9CCD5CCB1593X0,M_0001274
G002+AKS-KHF_13AE30C218BC1CB1596X0,M_0001275
G002+AKS-KHF_13AE30C5B8AD00B1706X0,M_0001277
G002+AKS-KHF_13AE30C5B8C815B1716X0,M_0001278
G002+AKS-KHF_13AE30C724D5CCB1575X0,M_0001280
G002+AKS-KHF_13AE30C790D5CCB1562X0,M_0001283
G002+AKS-KHF_13AE30C900ACA9B1594X0,M_0001285
G002+AKS-KHF_13AE30D559ACBDB1741X0,M_0001286
G002+AKS-KHF_13AE40AC00C6D0U9999X0,M_0001293
G002+AKS-KHF_13AE40AC00C9C4B1846X0,M_0001294
G002+AKS-KHF_13AE40AC01D604B1864X0,M_0001295
G002+AKS-KHF_13AE40AC11ADDCB1864X0,M_0001297
G002+AKS-KHF_13AE40AC74C218B1790X0,M_0001301
G002+AKS-KHF_13AE40ACB8AD11B1419X0,M_0001302
G002+AKS-KHF_13AE40ACBDC120B1788X0,M_0001310
G002+AKS-KHF_13AE40ACBDC5ECB1596X0,M_0001312
G002+AKS-KHF_13AE40ACBDC5F0B1778X0,M_0001313
G002+AKS-KHF_13AE40ACBDC6D0B1528X0,M_0001315
G002+AKS-KHF_13AE40ACBDC81CB1841X0,M_0001316
G002+AKS-KHF_13AE40ACBDC870U9999X0,M_0001317
G002+AKS-KHF_13AE40ADDCD589B1852X0,M_0001395
G002+AKS-KHF_13AE40ACBDC9C0B1710X0,M_0001318
G002+AKS-KHF_13AE40ACBDC9C1B1569X0,M_0001319
G002+AKS-KHF_13AE40ACBDC9C4B1815X0,M_0001320
G002+AKS-KHF_13AE40ACBDC9D5B1589X0,M_0001321
G002+AKS-KHF_13AE40ACBDD68CB1747X0,M_0001322
G002+AKS-KHF_13AE40ACC4AE08U9999X0,M_0001323
G002+AKS-KHF_13AE40ACC4B77DB1753X0,M_0001324
G002+AKS-KHF_13AE40ACC4B96DB1633X0,M_0001325
G002+AKS-KHF_13AE40ACC4BC31B1689X0,M_0001326
G002+AKS-KHF_13AE40ACC4C628B1773X0,M_0001327
G002+AKS-KHF_13AE40ACC4C6B0D1539X0,M_0001328
G002+AKS-KHF_13AE40ACC4C6B0U9999X0,M_0001329
G002+AKS-KHF_13AE40ACC4C911B1663X0,M_0001333
G002+AKS-KHF_13AE40ACC4C9C0B1614X0,M_0001335
G002+AKS-KHF_13AE40ACC4CC3DB1636X0,M_0001337
G002+AKS-KHF_13AE40ACC4CC3DD1481X0,M_0001338
G002+AKS-KHF_13AE40ACC4D558B1759X0,M_0001339
G002+AKS-KHF_13AE40ACC4D589B1431X0,M_0001340
G002+AKS-KHF_13AE40ACC4D658B1669X0,M_0001341
G002+AKS-KHF_13AE40ACC4D718B1526X0,M_0001342
G002+AKS-KHF_13AE40ACC4D765B1647X0,M_0001343
G002+AKS-KHF_13AE40ACC4D76CU9999X0,M_0001344
G002+AKS-KHF_13AE40ACF5B9DDB1482X0,M_0001346
G002+AKS-KHF_13CD5CC815C548U9999X0,M_0006359
G002+AKS-KHF_13AE40ACF5C608B1485X0,M_0001348
G002+AKS-KHF_13AE40ACF5D604B1794X0,M_0001349
G002+AKS-KHF_13AE40AD00C8FCB1743X0,M_0001350
G002+AKS-KHF_13AE40AD11AD6DB1709X0,M_0001352
G002+AKS-KHF_13AE40AD11BB35B1730X0,M_0001353
G002+AKS-KHF_13AE40AD11BCF5U9999X1,M_0001354
G002+AKS-KHF_13AE40AD11C138B1700X0,M_0001355
G002+AKS-KHF_13AE40AD11C545B1694X0,M_0001356
G002+AKS-KHF_13AE40AD11C545B1735X0,M_0001357
G002+AKS-KHF_13AE40AD11C5FDB1561X0,M_0001358
G002+AKS-KHF_13AE40AD11C6B1B1580X0,M_0001360
G002+AKS-KHF_13AE40CC3DC218B1812X0,M_0001948
G002+AKS-KHF_13AE40AD11C6B4B1678X0,M_0001361
G002+AKS-KHF_13AE40AD11C724B1705X0,M_0001363
G002+AKS-KHF_13AE40AD11C9C4B1495X0,M_0001365
G002+AKS-KHF_13AE40AD11C9C4B1625X0,M_0001366
G002+AKS-KHF_13AE40AD11CCA0B1493X0,M_0001368
G002+AKS-KHF_13AE40AD11D601B1590X0,M_0001369
G002+AKS-KHF_13AE40AD11D604B1584X0,M_0001370
G002+AKS-KHF_13AE40AD50ADFCB1766X0,M_0001374
G002+AKS-KHF_13AE40AD50C7ACB1719X0,M_0001375
G002+AKS-KHF_13AE40AD50D5CCB1868X0,M_0001376
G002+AKS-KHF_13AE40ADDCD64DB1845X0,M_0001396
G002+AKS-KHF_13AE40AD50D76CB1781X0,M_0001377
G002+AKS-KHF_13AE40AD6CACBDU9999X0,M_0001378
G002+AKS-KHF_13AE40AD6CC218B1859X0,M_0001380
